Instrumento;Link Externo;UF;Municipio;CNPJ;Nome Proponente;Modalidade;Emenda;Objeto;Situacao;Natureza Juridica;Inicio Vigencia;Fim Vigencia; Valor Global ;Valor Empenhado; Valor Liberado ; Total em Movimentacoes Financeiras ; Saldo em conta ; Vl Devolvido ;PC Informatizada;Relatorios de Execucao;Ação de Monitoramnto;Percental  Exec;Parecer Financeiro;Grau de Prioridade;Acao de Analise de PC;Data Limite para Apresentar PC;Data    de    Envio da  PC;Dias de Atraso    Envio da PC;Status de Execucao;Analise de Equipamentos;Percentual de Evolucoo da Analise;Parecer Tec -Merito;Pareceres Incluidos na Plataforma;Execução  Finaceira Concedente  e Convenente;Devolucao de Saldo p Uniao;Resto a Pagar ;Tecnico / Analista;Processo SEI;Nota de Risco;Limite Toler  Risco;Faixa de Risco;Data de Vinculo Fiscal ;Dias apos Envio da PC;ANOTACOES OBS;Ano; Contrapartida ; ALERTA de                       Execução Financeira ; ALERTA Sem Desembolso ; ALERTA Sem Pgt + 150 Dias ; Acordão  TCU1203 ; GRAU DE PRIORIDADE ;
871393;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1356783&Usr=guest&Pwd=guest;PB;CAMPINA GRANDE;08841421000157;FUNDACAO ASSISTENCIAL DA PARAIBA- FAP;CONTRATO DE REPASSE;SIM;REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Convênio Rescindido;Organização da Sociedade Civil;18/12/2018;30/09/2023;300.586,00; -   ; -   ; -   ; -   ; -   ;NÃO;PENDENTE;AGUARDAR EXECUÇÃO;70,37%;PENDENTE;Indefinida;MONITORAR EXECUÇÃO;29/11/2023;;0;Execução Total;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 0,00%   |  Convenente: -;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;479742018;-;;;Sem Vínculo;-;;2018;0;Negativo;-;-;NÃO;#N/D;*
876047;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1374663&Usr=guest&Pwd=guest;PB;CAMPINA GRANDE;08841421000157;FUNDACAO ASSISTENCIAL DA PARAIBA- FAP;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Organização da Sociedade Civil;25/10/2018;31/03/2027;507.750,61;500.000,00;446.371,00;447.750,61;7.857,31; -   ;NÃO;ANALISADOS;RELATÓRIOS ANALISADOS;100%;EMITIDO.;4ª Prioridade;PARECER DA PLATAFORMA EMITIDO ANÁLISE CONVENCIONAL;30/05/2027;;0;Execução Total;NT EMITIDA;100,00%;PT EMITIDO;INCLUÍDOS;FNS: 89,27%   |  Convenente: 97,96%;RECOLHIDO;CANCELADO;BARTOLOMEU;2,50001317312018E+16;-;;;31/12/2027;-;;2018;10.710,89;Acima de 180 até 365 dias;Acima de 365 dias;Sim;NÃO;4ª Prioridade;*
877969;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1372768&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;09112236000194;FUNDACAO NAPOLEAO LAUREANO;CONTRATO DE REPASSE;SIM;REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Organização da Sociedade Civil;05/12/2018;30/09/2026;409.849,61;399.000,00;399.000,00;407.011,14; -   ;78.327,94;NÃO;PENDENTE;COBRAR RELATÓRIOS;81,48%;PENDENTE;Indefinida;COBRAR PRESTAÇÃO DE CONTAS;21/03/2026;;0;Execução Total;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 99,31%;RECOLHIDO;SEM IFORMAÇÃO;Fiscal Não Identificado;565872018;-;;;Sem Vínculo;-;;2018;10.849,61;Negativo;-;-;NÃO;#N/D;*
878484;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1382920&Usr=guest&Pwd=guest;PB;SUMÉ;02471378000107;CONSORCIO INTERMUNICIPAL DE SAUDE DO CARIRI OCIDENTAL;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas enviada para Análise;Consórcio Público;21/11/2018;31/03/2024;1.043.089,00;899.928,00;754.555,00;798.200,00; -   ;8.147,76;NÃO;ANALISADOS;RELATÓRIOS ANALISADOS;100%;EMITIDO.;Indefinida;PRESTAÇÃO DE CONTAS ANALISADA;30/05/2024;;0;Execução Total;NT EMITIDA;100,00%;PT EMITIDO;INCLUÍDOS;FNS: 83,85%   |  Convenente: 100,00%;RECOLHIDO;CANCELADO;JULIO;2,50001536702018E+16;-;;;06/10/2023;784;;2018;43.645,00;Negativo;-;-;NÃO;#N/D;46226
878547;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1382947&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;09112236000194;FUNDACAO NAPOLEAO LAUREANO;CONTRATO DE REPASSE;SIM;REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Organização da Sociedade Civil;13/12/2018;30/09/2025;749.832,00;749.832,00;749.832,00;708.851,49; -   ;96.861,80;NÃO;PENDENTE;COBRAR RELATÓRIOS;81,48%;PENDENTE;Indefinida;COBRAR PRESTAÇÃO DE CONTAS;08/08/2025;;0;Execução Total;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 94,53%;RECOLHIDO;SEM IFORMAÇÃO;Fiscal Não Identificado;596612018;-;;;Sem Vínculo;-;;2018;0;Negativo;-;-;NÃO;#N/D;*
881921;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1406754&Usr=guest&Pwd=guest;PB;CAMPINA GRANDE;12671814000137;UNIVERSIDADE ESTADUAL DA PARAIBA;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas em Análise;Administração Pública Estadual ou do Distrito Federal;27/12/2018;08/04/2024;702.070,00; -   ;446.209,00;337.376,44; -   ;138.152,28;NÃO;PENDENTE;AGUARDAR EXECUÇÃO;33,33%;PENDENTE;Indefinida;MONITORAR EXECUÇÃO;07/06/2024;;0;Execução Total;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 63,74%   |  Convenente: 75,44%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;JULIO;2,50002244922018E+16;-;;;26/08/2022;776;;2018;1.028,77;Negativo;-;-;NÃO;#N/D;46226
882048;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1407107&Usr=guest&Pwd=guest;PB;OLHO D'ÁGUA;11471451000123;FUNDO MUNICIPAL DE SAUDE;CONTRATO DE REPASSE;SIM;AMPLIAÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Administração Pública Municipal;31/12/2018;01/04/2025;290.870,87;250.000,00;250.000,00;286.815,08; -   ;9.723,81;NÃO;PENDENTE;COBRAR RELATÓRIOS;81,48%;PENDENTE;Indefinida;COBRAR PRESTAÇÃO DE CONTAS;31/05/2025;;0;Execução Total;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 98,61%;RECOLHIDO;SEM IFORMAÇÃO;Fiscal Não Identificado;650022018;-;;;Sem Vínculo;-;;2018;40.870,87;Negativo;-;-;NÃO;#N/D;*
882141;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1408072&Usr=guest&Pwd=guest;PB;SÃO MAMEDE;04223191000101;FUNDO MUN.DE SAUDE DE SAO MAMEDE-PB;CONTRATO DE REPASSE;SIM;CONSTRUÇÃO DE CENTRO DE ESPECIALIDADES ODONTOLÓGICAS;Prestação de Contas Concluída;Administração Pública Municipal;31/12/2018;31/07/2025;251.053,85;250.000,00;250.000,00;251.053,85; -   ;9.201,63;NÃO;ANALISADOS;RELATÓRIOS ANALISADOS;96,30%;EMITIDO.;Indefinida;PRESTAÇÃO DE CONTAS ANALISADA;20/12/2024;;0;Execução Total;PENDENTE;66,67%;PT EMITIDO;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 100,00%;RECOLHIDO;CANCELADO;Fiscal Não Identificado;652112018;-;;;Sem Vínculo;-;;2018;1.053,85;Negativo;-;-;NÃO;#N/D;*
882364;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1408885&Usr=guest&Pwd=guest;PB;SÃO MAMEDE;04223191000101;FUNDO MUN.DE SAUDE DE SAO MAMEDE-PB;CONTRATO DE REPASSE;SIM;REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Administração Pública Municipal;31/12/2018;30/09/2025;456.000,00;456.000,00;456.000,00;373.775,37; -   ;99.429,43;NÃO;PENDENTE;COBRAR RELATÓRIOS;81,48%;PENDENTE;Indefinida;COBRAR PRESTAÇÃO DE CONTAS;29/11/2025;;0;Execução Total;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 81,97%;RECOLHIDO;SEM IFORMAÇÃO;Fiscal Não Identificado;653722018;-;;;Sem Vínculo;-;;2018;0;Negativo;-;-;NÃO;#N/D;*
882375;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1408901&Usr=guest&Pwd=guest;PB;SÃO MAMEDE;08922684000190;ASSOCIACAO DE PROT A MATERNIDADE E A INFANCIA S MAMEDE;CONTRATO DE REPASSE;SIM;REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Organização da Sociedade Civil;31/12/2018;01/04/2026;1.144.660,03;874.000,00;874.000,00;1.442.725,27; -   ;77.880,91;NÃO;PENDENTE;AGUARDAR EXECUÇÃO;74,07%;PENDENTE;Indefinida;MONITORAR EXECUÇÃO;02/04/2026;;0;Execução Total;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 96,61%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;653962018;-;;;Sem Vínculo;-;;2018;619.338,46;Negativo;-;-;NÃO;#N/D;*
883772;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1458402&Usr=guest&Pwd=guest;PB;SANTA RITA;09433715000102;FUNDACAO GOVERNADOR FLAVIO RIBEIRO COUTINHO;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas em Análise;Organização da Sociedade Civil;19/12/2019;09/08/2023;300.300,00;118.896,00;181.104,00;180.005,00; -   ; -   ;NÃO;PENDENTE;COBRAR RELATÓRIOS;81,48%;PENDENTE;Indefinida;COBRAR PRESTAÇÃO DE CONTAS;29/11/2025;;0;Execução Total;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 60,37%   |  Convenente: 99,23%;RECOLHIDO;SEM IFORMAÇÃO;JULIO;2,50000995282019E+16;-;;;27/08/2021;236;;2019;300;Negativo;-;-;NÃO;#N/D;46226
886384;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1498440&Usr=guest&Pwd=guest;PB;CAMPINA GRANDE;08841421000157;FUNDACAO ASSISTENCIAL DA PARAIBA- FAP;CONTRATO DE REPASSE;SIM;REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Organização da Sociedade Civil;26/12/2019;26/06/2027;399.852,00;399.852,00;399.852,00;224.729,18;250.932,42; -   ;NÃO;ANALISADOS;RELATÓRIOS ANALISADOS;96,30%;EMITIDO.;Indefinida;PRESTAÇÃO DE CONTAS ANALISADA;25/08/2027;;0;Execução Total;PENDENTE;66,67%;PT EMITIDO;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 56,20%;RECOLHIDO;CANCELADO;Fiscal Não Identificado;465392019;-;;;Sem Vínculo;-;;2019;0;Acima de 90 até 180 dias;Acima de 365 dias;Não;NÃO;#N/D;*
886444;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1498573&Usr=guest&Pwd=guest;PB;CAMPINA GRANDE;08841421000157;FUNDACAO ASSISTENCIAL DA PARAIBA- FAP;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Organização da Sociedade Civil;20/12/2019;28/07/2027;408.137,00;400.000,00;384.919,00;360.775,00;28.015,10; -   ;NÃO;PENDENTE;AGUARDAR EXECUÇÃO;29,63%;PENDENTE;4ª Prioridade;MONITORAR EXECUÇÃO;26/09/2027;;0;Execução Total;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 96,23%   |  Convenente: 93,15%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;FRANCIBERTO;2,50001744412019E+16;-;;;31/12/2025;-;;2019;2.387,00;Até 90 dias;Até 90 dias;Não;NÃO;4ª Prioridade;*
887099;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1498538&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;09112236000194;FUNDACAO NAPOLEAO LAUREANO;CONTRATO DE REPASSE;SIM;REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Organização da Sociedade Civil;20/12/2019;20/12/2024;1.100.000,00; -   ;1.053.039,86;1.050.423,45; -   ;54.707,22;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;31/12/2024;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 95,73%   |  Convenente: 99,75%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;465712019;-;;;Sem Vínculo;-;;2019;0;Negativo;-;-;NÃO;#N/D;*
887984;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1504707&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;03609595000175;FUNDO ESTADUAL DE SAUDE DO ESTADO DA PARAIBA - FESEP;CONTRATO DE REPASSE;SIM;AMPLIAÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Administração Pública Estadual ou do Distrito Federal;26/12/2019;31/08/2026;999.396,00;999.396,00;999.396,00;912.520,72;136.353,80; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;30/10/2026;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 91,31%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;483332019;-;;;Sem Vínculo;-;;2019;0;Até 90 dias;Acima de 365 dias;Não;NÃO;#N/D;*
888122;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1505222&Usr=guest&Pwd=guest;PB;CAMPINA GRANDE;08841421000157;FUNDACAO ASSISTENCIAL DA PARAIBA- FAP;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas enviada para Análise;Organização da Sociedade Civil;20/12/2019;28/07/2025;150.900,00;150.000,00;140.481,00;141.324,00; -   ; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;4ª Prioridade;NÃO HOUVE DESEMBOLSO;26/09/2025;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 93,65%   |  Convenente: 98,22%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;JULIO;2,50001871592019E+16;-;;;15/08/2023;300;;2019;3.406,62;Negativo;-;-;NÃO;4ª Prioridade;46226
888126;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1505235&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;09112236000194;FUNDACAO NAPOLEAO LAUREANO;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Organização da Sociedade Civil;16/12/2019;29/07/2021;540.775,00; -   ;433.637,00;469.000,00; -   ;1.914,79;SIM;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;11/11/2023;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 86,73%   |  Convenente: 100,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;JULIO;2,50001871792019E+16;0,706784;;;11/01/2021;-;;2019;35.363,00;Negativo;-;-;NÃO;#N/D;*
888131;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1505229&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;09112236000194;FUNDACAO NAPOLEAO LAUREANO;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Organização da Sociedade Civil;16/12/2019;30/07/2021;333.422,00;223.126,00;223.126,00;247.984,31; -   ;249,58;SIM;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;16/02/2023;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 74,38%   |  Convenente: 100,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;JOSIELY;2,50001871732019E+16;0,691509;;;28/12/2023;-;;2019;24.858,31;Negativo;-;-;NÃO;#N/D;*
888137;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1505236&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;09124165000140;INSTITUTO WALFREDO GUEDES PEREIRA;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas em Análise;Organização da Sociedade Civil;20/12/2019;26/01/2024;201.400,00;200.000,00;190.000,00;191.330,00; -   ;3.152,70;NÃO;PENDENTE;ANALISAR RELATÓRIOS;50%;PENDENTE;Indefinida;ANALISAR: FINANC, ENV AREA TEC e ELAB P. EQ.;15/11/2025;17/05/2024;0;Média Execução;PENDENTE;16,67%;PENDENTE;NÃO INCLUÍDOS;FNS: 95,00%   |  Convenente: 91,45%;RECOLHIDO;CANCELADO;BARTOLOMEU;2,50001871852019E+16;-;;;31/12/2025;797;;2019;19.207,47;Negativo;-;-;NÃO;#N/D;797
888145;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1505219&Usr=guest&Pwd=guest;PB;CAMPINA GRANDE;08841421000157;FUNDACAO ASSISTENCIAL DA PARAIBA- FAP;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas enviada para Análise;Organização da Sociedade Civil;20/12/2019;28/07/2025;503.056,00;500.000,00;499.615,00;502.447,00; -   ; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;26/09/2025;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 99,92%   |  Convenente: 99,72%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;JULIO;2,50001871492019E+16;-;;;31/12/2025;300;;2019;4.266,84;Negativo;-;-;NÃO;#N/D;46226
888149;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1505225&Usr=guest&Pwd=guest;PB;CAMPINA GRANDE;08841421000157;FUNDACAO ASSISTENCIAL DA PARAIBA- FAP;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas enviada para Análise;Organização da Sociedade Civil;20/12/2019;28/07/2024;200.250,00;200.000,00;150.846,00;128.135,20;13.176,55;263,1;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;4ª Prioridade;NÃO HOUVE DESEMBOLSO;26/09/2024;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 75,42%   |  Convenente: 69,10%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;JULIO;2,50001871662019E+16;-;;;31/12/2025;665;;2019;34.575,03;Negativo;-;-;NÃO;4ª Prioridade;46226
888152;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1505221&Usr=guest&Pwd=guest;PB;CAMPINA GRANDE;08841421000157;FUNDACAO ASSISTENCIAL DA PARAIBA- FAP;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas em Análise;Organização da Sociedade Civil;20/12/2019;28/07/2025;100.500,00;100.000,00;96.184,00;96.779,92; -   ;3.001,61;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;26/09/2025;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 96,18%   |  Convenente: 66,67%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;FRANCIBERTO;2,50001871532019E+16;-;;;15/08/2023;300;;2019;48.986,14;Negativo;-;-;NÃO;#N/D;46226
888496;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1505238&Usr=guest&Pwd=guest;PB;SANTA RITA;09433715000102;FUNDACAO GOVERNADOR FLAVIO RIBEIRO COUTINHO;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas em Análise;Organização da Sociedade Civil;20/12/2019;08/08/2024;100.100,00; -   ;74.397,00;74.471,00; -   ;118,48;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;4ª Prioridade;NÃO HOUVE DESEMBOLSO;09/04/2025;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 74,40%   |  Convenente: 99,81%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;FRANCIBERTO;2,50001871932019E+16;-;;;08/10/2024;470;;2019;212,29;Negativo;-;-;NÃO;4ª Prioridade;46226
888501;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1505237&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;09124165000140;INSTITUTO WALFREDO GUEDES PEREIRA;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Organização da Sociedade Civil;20/12/2019;09/08/2022;100.800,00; -   ;30.762,00;4.611,84; -   ;6.523,70;SIM;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;27/09/2024;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 30,76%   |  Convenente: 11,08%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;FRANCIBERTO;2,50001871892019E+16;0,766141;;;26/08/2021;-;;2019;10.859,62;Negativo;-;-;NÃO;#N/D;*
889853;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1509522&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;08667206000181;INSTITUTO SAO JOSE;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas em Análise;Organização da Sociedade Civil;19/12/2019;09/12/2021;300.000,00;184.693,70;184.693,70;184.693,70; -   ;365,34;SIM;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;07/02/2022;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 61,56%   |  Convenente: 100,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;FRANCIBERTO;2,50001950772019E+16;0,727177;;;31/12/2025;1627;;2019;0;Negativo;-;-;NÃO;#N/D;46226
889859;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=1509523&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;08667206000181;INSTITUTO SAO JOSE;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Organização da Sociedade Civil;19/12/2019;23/05/2021;100.000,00; -   ;85.053,00;85.053,00; -   ;290,02;SIM;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;22/07/2021;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 85,05%   |  Convenente: 100,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;JOSIELY;2,50001950802019E+16;0,796115;;;28/12/2023;-;;2019;0;Negativo;-;-;NÃO;#N/D;*
